offer_accepted,average_balance,household_size,credit_cards_held,bank_accounts_open,own_your_home,homes_owned,income_level,credit_rating,profiles
Yes,1185.00,3,2,1,Yes,1,Medium,High,"Medium High Target"
No,926.75,4,2,1,Yes,1,Medium,High,"Medium High Target"
No,854.25,4,2,1,No,1,High,Medium,"Medium High Target"
No,769.75,2,2,2,Yes,1,High,Medium,"Medium High Target"
No,1103.50,3,2,1,Yes,2,Medium,High,"Medium High Target"
No,1039.25,6,2,1,Yes,1,Medium,High,"Medium High Target"
No,1279.00,4,2,2,Yes,1,Medium,High,"Medium High Target"
No,1142.25,5,2,2,Yes,1,Medium,High,"Medium High Target"
No,1062.50,2,2,1,No,1,Medium,High,"Medium High Target"
No,1327.75,5,2,1,Yes,2,High,Medium,"Medium High Target"
No,1030.25,5,1,1,Yes,1,Medium,High,"Medium High Target"
No,930.00,1,2,1,No,1,Medium,High,"Medium High Target"
No,1065.75,5,1,1,No,1,High,Medium,"Medium High Target"
No,998.50,3,3,1,Yes,1,Medium,High,"Medium High Target"
No,1070.00,5,2,1,Yes,1,Medium,High,"Medium High Target"
No,1302.00,2,2,1,No,2,Medium,High,"Medium High Target"
No,885.50,4,2,1,Yes,1,Medium,High,"Medium High Target"
No,1255.00,3,1,2,Yes,1,High,Medium,"Medium High Target"
No,883.00,2,2,1,Yes,1,Medium,High,"Medium High Target"
No,1186.00,4,1,1,Yes,1,Medium,High,"Medium High Target"
No,1022.25,4,2,1,Yes,1,Medium,High,"Medium High Target"
No,952.00,4,1,2,Yes,2,Medium,High,"Medium High Target"
No,1115.50,3,2,1,Yes,1,Medium,High,"Medium High Target"
No,716.25,6,1,1,No,2,High,Medium,"Medium High Target"
No,1038.00,4,1,1,Yes,1,Medium,High,"Medium High Target"
No,1706.50,5,2,1,Yes,1,Medium,Medium,"Medium High Target"
No,1113.75,2,2,1,Yes,2,Medium,High,"Medium High Target"
No,970.25,2,2,1,No,2,Medium,High,"Medium High Target"
No,1073.25,4,3,1,Yes,1,Medium,High,"Medium High Target"
No,1167.25,4,3,1,No,1,Medium,High,"Medium High Target"
No,558.25,5,2,1,No,1,Medium,High,"Medium High Target"
No,848.00,2,1,1,No,1,Medium,High,"Medium High Target"
No,990.75,5,1,1,No,1,Medium,High,"Medium High Target"
No,1064.50,3,1,2,No,2,High,Medium,"Medium High Target"
No,1026.50,3,3,1,No,1,High,Medium,"Medium High Target"
No,853.00,2,1,1,No,1,Medium,High,"Medium High Target"
No,1090.75,5,1,1,Yes,1,High,Medium,"Medium High Target"
No,1077.00,3,2,2,Yes,1,Medium,High,"Medium High Target"
No,1033.00,4,2,2,Yes,1,Medium,High,"Medium High Target"
No,1055.75,2,2,1,Yes,2,Medium,High,"Medium High Target"
No,729.75,4,1,2,No,1,High,Medium,"Medium High Target"
No,698.50,4,1,2,Yes,2,Medium,High,"Medium High Target"
No,1046.00,2,2,1,Yes,2,High,Medium,"Medium High Target"
No,1191.25,4,1,1,Yes,1,High,Medium,"Medium High Target"
No,1109.75,5,1,1,Yes,1,High,Medium,"Medium High Target"
No,924.25,6,1,1,Yes,2,Medium,High,"Medium High Target"
No,996.00,2,2,1,Yes,1,High,Medium,"Medium High Target"
No,1288.50,2,2,1,Yes,1,Medium,High,"Medium High Target"
Yes,1102.75,4,1,1,Yes,1,Medium,High,"Medium High Target"
No,1173.25,3,1,1,Yes,1,Medium,High,"Medium High Target"
No,942.75,4,1,1,Yes,1,Medium,High,"Medium High Target"
No,1111.00,5,1,2,Yes,1,Medium,High,"Medium High Target"
No,1275.50,4,2,1,Yes,1,High,Medium,"Medium High Target"
No,1104.50,4,1,1,No,1,Medium,High,"Medium High Target"
No,1466.25,4,2,2,Yes,1,Medium,High,"Medium High Target"
No,1153.75,5,3,2,No,1,High,Medium,"Medium High Target"
No,1303.50,5,3,1,Yes,1,Medium,High,"Medium High Target"
No,730.00,5,2,1,No,1,Medium,High,"Medium High Target"
No,1351.50,6,3,1,No,1,Medium,High,"Medium High Target"
No,784.75,5,4,1,Yes,2,Medium,High,"Medium High Target"
No,1194.25,4,1,1,Yes,1,Medium,High,"Medium High Target"
No,1012.00,3,1,1,No,3,Medium,High,"Medium High Target"
No,1305.50,4,3,2,No,1,Medium,High,"Medium High Target"
No,1070.50,3,1,1,Yes,2,Medium,High,"Medium High Target"
No,1032.25,2,1,2,Yes,2,High,Medium,"Medium High Target"
No,1085.25,3,1,2,No,1,Medium,High,"Medium High Target"
No,860.50,4,2,1,No,1,High,Medium,"Medium High Target"
No,847.00,3,2,2,Yes,1,Medium,High,"Medium High Target"
No,896.50,3,2,1,No,1,High,Medium,"Medium High Target"
No,1106.75,4,3,2,No,2,Medium,High,"Medium High Target"
No,1250.50,3,1,1,No,1,High,Medium,"Medium High Target"
No,1228.00,5,1,1,Yes,1,High,Medium,"Medium High Target"
No,1214.50,2,2,2,No,1,Medium,High,"Medium High Target"
No,944.50,4,3,1,Yes,1,Medium,High,"Medium High Target"
No,1213.50,3,2,2,Yes,1,Medium,High,"Medium High Target"
No,1229.25,6,1,1,No,1,High,Medium,"Medium High Target"
No,783.75,5,4,2,Yes,1,Medium,High,"Medium High Target"
No,981.75,4,3,1,Yes,1,Medium,High,"Medium High Target"
No,669.00,4,2,3,No,1,High,Medium,"Medium High Target"
No,1038.50,3,2,2,No,3,Medium,High,"Medium High Target"
No,945.50,2,1,1,No,1,Medium,High,"Medium High Target"
No,810.50,2,1,1,Yes,1,High,Medium,"Medium High Target"
No,1059.50,2,2,1,No,1,Medium,High,"Medium High Target"
No,981.50,3,1,1,No,2,High,Medium,"Medium High Target"
No,683.00,3,2,1,Yes,1,High,Medium,"Medium High Target"
No,660.00,3,2,1,Yes,1,High,Medium,"Medium High Target"
No,1387.25,3,2,1,Yes,2,High,Medium,"Medium High Target"
No,1350.00,2,2,2,Yes,2,Medium,High,"Medium High Target"
No,1476.00,1,2,1,Yes,1,Medium,High,"Medium High Target"
No,990.75,1,2,1,Yes,1,Medium,High,"Medium High Target"
No,1007.00,3,3,1,Yes,2,Medium,High,"Medium High Target"
No,1047.50,2,3,1,Yes,1,Medium,High,"Medium High Target"
No,1085.25,5,2,1,Yes,1,Medium,High,"Medium High Target"
No,1053.25,2,1,2,Yes,1,Medium,High,"Medium High Target"
No,762.25,3,1,1,Yes,2,Medium,High,"Medium High Target"
No,1711.00,2,1,1,Yes,1,Medium,Medium,"Medium High Target"
No,1087.00,3,3,1,Yes,1,Medium,High,"Medium High Target"
No,1090.50,4,2,1,No,1,High,Medium,"Medium High Target"
No,701.25,3,1,1,Yes,2,Medium,High,"Medium High Target"
No,1170.75,2,4,1,No,2,Medium,High,"Medium High Target"
No,1307.50,6,1,1,Yes,1,High,Medium,"Medium High Target"
No,1347.50,4,3,1,Yes,1,High,Medium,"Medium High Target"
No,1259.50,4,1,1,Yes,3,High,Medium,"Medium High Target"
No,1261.25,3,2,1,Yes,1,Medium,High,"Medium High Target"
No,908.50,3,3,1,Yes,1,Medium,High,"Medium High Target"
No,1208.50,4,3,1,Yes,1,Medium,High,"Medium High Target"
Yes,1193.50,3,2,2,Yes,1,Medium,High,"Medium High Target"
No,1325.00,4,3,1,Yes,1,Medium,High,"Medium High Target"
No,1049.75,2,3,1,No,2,Medium,High,"Medium High Target"
No,1126.50,5,2,1,Yes,1,High,Medium,"Medium High Target"
No,934.75,3,3,2,No,1,High,Medium,"Medium High Target"
No,965.75,4,2,1,Yes,2,Medium,High,"Medium High Target"
No,784.25,3,3,1,No,2,High,Medium,"Medium High Target"
No,1257.00,3,2,3,No,1,High,Medium,"Medium High Target"
No,1197.75,3,3,1,Yes,1,Medium,High,"Medium High Target"
No,1522.50,5,3,1,Yes,1,Medium,High,"Medium High Target"
No,1002.50,5,2,2,No,1,Medium,High,"Medium High Target"
No,1123.00,5,3,2,No,2,Medium,High,"Medium High Target"
No,788.00,2,2,1,Yes,1,Medium,High,"Medium High Target"
No,934.00,2,2,1,No,1,Medium,High,"Medium High Target"
No,1299.50,5,1,1,No,1,Medium,High,"Medium High Target"
No,1330.75,4,1,1,No,1,Medium,High,"Medium High Target"
Yes,949.50,4,2,1,Yes,1,Medium,High,"Medium High Target"
No,1081.00,3,1,2,Yes,1,Medium,High,"Medium High Target"
No,1814.75,2,2,1,No,1,Medium,Medium,"Medium High Target"
No,659.50,4,2,1,No,1,Medium,High,"Medium High Target"
No,1174.00,2,1,2,Yes,1,Medium,High,"Medium High Target"
No,944.50,2,4,1,No,1,Medium,High,"Medium High Target"
No,695.00,3,3,2,Yes,1,Medium,High,"Medium High Target"
No,1119.00,3,2,2,No,1,High,Medium,"Medium High Target"
No,811.50,1,1,1,Yes,1,High,Medium,"Medium High Target"
No,948.25,3,1,1,Yes,1,Medium,High,"Medium High Target"
No,1451.50,3,3,2,Yes,3,High,Medium,"Medium High Target"
No,1051.75,3,1,1,Yes,1,Medium,High,"Medium High Target"
No,835.25,3,2,1,Yes,1,Medium,High,"Medium High Target"
Yes,947.00,2,1,1,Yes,1,Medium,High,"Medium High Target"
No,744.50,3,1,1,No,1,Medium,High,"Medium High Target"
No,745.25,3,2,1,Yes,1,High,Medium,"Medium High Target"
No,1081.75,3,1,1,No,1,Medium,High,"Medium High Target"
No,960.25,3,2,1,No,1,Medium,High,"Medium High Target"
No,1273.50,5,2,1,Yes,1,Medium,High,"Medium High Target"
No,965.50,4,2,1,Yes,1,Medium,High,"Medium High Target"
No,959.50,5,1,1,No,1,Medium,High,"Medium High Target"
No,793.50,3,4,1,Yes,1,Medium,High,"Medium High Target"
No,1080.50,4,3,1,No,1,Medium,High,"Medium High Target"
No,1077.25,5,1,1,No,2,Medium,High,"Medium High Target"
No,968.75,4,2,1,No,1,Medium,High,"Medium High Target"
Yes,1399.00,3,1,1,Yes,1,High,Medium,"Medium High Target"
No,1184.00,4,1,1,Yes,1,Medium,High,"Medium High Target"
No,1052.25,4,2,2,No,2,Medium,High,"Medium High Target"
No,891.75,4,1,1,Yes,1,Medium,High,"Medium High Target"
No,1096.50,2,3,1,Yes,1,Medium,High,"Medium High Target"
No,987.75,3,2,1,Yes,2,High,Medium,"Medium High Target"
No,899.00,5,2,1,Yes,2,Medium,High,"Medium High Target"
No,1095.00,5,1,1,No,1,Medium,High,"Medium High Target"
No,707.75,3,1,1,No,2,Medium,High,"Medium High Target"
No,1240.25,4,4,1,Yes,1,Medium,High,"Medium High Target"
No,1187.50,5,2,1,Yes,1,Medium,High,"Medium High Target"
No,1189.75,4,1,2,Yes,2,High,Medium,"Medium High Target"
No,1112.50,4,2,2,No,1,Medium,High,"Medium High Target"
No,990.00,3,2,1,Yes,1,Medium,High,"Medium High Target"
No,1268.75,4,4,2,Yes,1,Medium,High,"Medium High Target"
No,993.50,4,1,1,No,2,Medium,High,"Medium High Target"
No,964.75,2,1,1,No,1,Medium,High,"Medium High Target"
No,1609.25,3,3,1,Yes,1,Medium,Medium,"Medium High Target"
No,1226.75,4,1,1,Yes,2,Medium,High,"Medium High Target"
No,949.75,4,1,1,Yes,1,Medium,High,"Medium High Target"
No,698.00,5,2,1,No,1,High,Medium,"Medium High Target"
Yes,1210.75,2,2,1,No,1,High,Medium,"Medium High Target"
No,1387.50,5,1,1,No,2,Medium,High,"Medium High Target"
No,949.50,3,3,2,No,1,Medium,High,"Medium High Target"
No,1077.25,4,3,1,Yes,1,Medium,High,"Medium High Target"
No,1127.00,2,1,1,No,1,High,Medium,"Medium High Target"
No,1011.25,4,2,1,Yes,1,Medium,High,"Medium High Target"
No,968.25,2,4,2,Yes,1,High,Medium,"Medium High Target"
No,1327.75,4,2,1,Yes,1,Medium,High,"Medium High Target"
No,1361.75,6,2,2,No,2,Medium,High,"Medium High Target"
No,987.00,2,3,1,Yes,1,High,Medium,"Medium High Target"
No,1127.00,4,2,2,Yes,1,Medium,High,"Medium High Target"
No,1261.75,4,2,1,Yes,1,Medium,High,"Medium High Target"
No,794.75,3,2,1,Yes,1,Medium,High,"Medium High Target"
No,1120.00,5,2,2,No,1,Medium,High,"Medium High Target"
No,1254.00,2,1,1,No,1,Medium,High,"Medium High Target"
No,755.50,3,2,1,Yes,1,Medium,High,"Medium High Target"
No,1100.75,3,3,1,Yes,1,Medium,High,"Medium High Target"
No,1024.75,3,2,1,Yes,1,High,Medium,"Medium High Target"
No,921.25,3,2,1,No,1,Medium,High,"Medium High Target"
No,717.50,2,2,1,No,1,Medium,High,"Medium High Target"
No,1145.00,3,2,2,No,1,High,Medium,"Medium High Target"
No,1297.75,3,2,1,No,1,High,Medium,"Medium High Target"
No,759.00,1,2,2,No,2,High,Medium,"Medium High Target"
No,975.50,2,2,2,Yes,2,Medium,High,"Medium High Target"
No,1227.25,4,2,1,Yes,1,Medium,High,"Medium High Target"
No,717.25,3,2,1,Yes,1,Medium,High,"Medium High Target"
No,1025.75,2,1,2,Yes,2,High,Medium,"Medium High Target"
No,919.75,5,2,1,Yes,1,Medium,High,"Medium High Target"
No,742.75,4,2,2,No,1,Medium,High,"Medium High Target"
No,1063.25,2,2,1,Yes,1,Medium,High,"Medium High Target"
No,1130.50,4,4,1,Yes,2,Medium,High,"Medium High Target"
No,1145.75,4,1,1,Yes,1,Medium,High,"Medium High Target"
No,1018.00,2,3,2,Yes,1,Medium,High,"Medium High Target"
No,1696.25,3,2,1,Yes,1,Medium,Medium,"Medium High Target"
No,1047.25,4,1,2,No,1,High,Medium,"Medium High Target"
Yes,978.25,4,1,1,No,1,High,Medium,"Medium High Target"
No,1045.75,6,1,1,Yes,1,High,Medium,"Medium High Target"
No,920.00,3,2,2,Yes,1,Medium,High,"Medium High Target"
No,1216.25,5,1,1,No,1,High,Medium,"Medium High Target"
No,1045.00,4,2,1,Yes,1,Medium,High,"Medium High Target"
No,1803.75,4,3,1,No,2,Medium,Medium,"Medium High Target"
No,654.00,5,2,2,Yes,1,Medium,High,"Medium High Target"
Yes,1609.75,3,2,1,No,1,Medium,Medium,"Medium High Target"
No,1165.75,6,2,1,No,1,Medium,High,"Medium High Target"
No,789.50,5,3,1,Yes,2,High,Medium,"Medium High Target"
No,901.50,3,3,1,Yes,1,High,Medium,"Medium High Target"
No,1097.25,4,2,2,Yes,2,Medium,High,"Medium High Target"
No,1225.50,3,1,1,Yes,1,Medium,High,"Medium High Target"
No,1251.25,3,1,1,No,1,High,Medium,"Medium High Target"
No,693.00,3,2,1,Yes,2,Medium,High,"Medium High Target"
No,1059.00,3,3,1,No,1,Medium,High,"Medium High Target"
No,1005.25,3,3,2,Yes,2,Medium,High,"Medium High Target"
No,876.50,4,2,1,Yes,1,Medium,High,"Medium High Target"
No,1091.00,4,2,1,No,1,Medium,High,"Medium High Target"
No,856.00,3,1,1,No,1,Medium,High,"Medium High Target"
No,966.50,4,3,1,No,1,Medium,High,"Medium High Target"
No,957.75,5,1,1,No,1,High,Medium,"Medium High Target"
No,1035.25,3,2,1,Yes,1,Medium,High,"Medium High Target"
No,725.50,4,1,1,Yes,2,Medium,High,"Medium High Target"
No,991.75,2,2,1,No,1,Medium,High,"Medium High Target"
No,1202.50,1,1,1,Yes,1,High,Medium,"Medium High Target"
No,775.00,3,1,1,No,1,Medium,High,"Medium High Target"
No,998.50,3,1,1,Yes,1,High,Medium,"Medium High Target"
No,1088.00,4,1,2,Yes,1,High,Medium,"Medium High Target"
No,692.50,3,2,1,Yes,1,High,Medium,"Medium High Target"
No,1016.25,3,2,1,Yes,2,High,Medium,"Medium High Target"
No,1043.50,5,4,1,Yes,1,High,Medium,"Medium High Target"
No,802.50,4,1,1,Yes,1,Medium,High,"Medium High Target"
No,1080.00,3,2,2,No,1,High,Medium,"Medium High Target"
No,590.50,3,3,1,Yes,1,High,Medium,"Medium High Target"
No,1170.75,5,2,1,Yes,1,Medium,High,"Medium High Target"
No,917.25,5,2,2,Yes,1,High,Medium,"Medium High Target"
No,1134.00,2,2,1,Yes,1,Medium,High,"Medium High Target"
No,1464.50,2,1,2,Yes,2,Medium,High,"Medium High Target"
No,1011.50,3,2,2,Yes,2,High,Medium,"Medium High Target"
No,1002.00,2,2,1,Yes,2,Medium,High,"Medium High Target"
No,1751.25,5,2,1,Yes,2,Medium,Medium,"Medium High Target"
No,1097.50,5,2,1,No,1,High,Medium,"Medium High Target"
No,1022.00,3,1,1,Yes,1,High,Medium,"Medium High Target"
No,1196.75,3,1,2,Yes,1,Medium,High,"Medium High Target"
No,1223.50,3,3,1,Yes,1,Medium,High,"Medium High Target"
No,640.25,4,2,1,Yes,1,Medium,High,"Medium High Target"
No,1217.75,2,2,2,Yes,1,Medium,High,"Medium High Target"
No,908.25,4,1,1,Yes,2,Medium,High,"Medium High Target"
No,935.50,4,1,2,Yes,1,Medium,High,"Medium High Target"
No,1280.50,3,3,1,Yes,1,High,Medium,"Medium High Target"
No,954.50,2,2,1,Yes,2,Medium,High,"Medium High Target"
No,1822.75,3,2,2,Yes,2,Medium,Medium,"Medium High Target"
No,1054.50,1,1,1,No,1,Medium,High,"Medium High Target"
No,1037.75,5,1,1,Yes,1,Medium,High,"Medium High Target"
No,666.00,3,1,1,No,1,Medium,High,"Medium High Target"
No,921.50,2,2,1,Yes,1,Medium,High,"Medium High Target"
No,1189.75,2,1,2,Yes,2,High,Medium,"Medium High Target"
No,1070.00,3,3,1,Yes,1,Medium,High,"Medium High Target"
No,1101.50,4,3,1,Yes,2,High,Medium,"Medium High Target"
No,1041.50,4,2,2,Yes,1,High,Medium,"Medium High Target"
No,855.75,5,3,1,No,1,Medium,High,"Medium High Target"
No,1360.25,3,2,1,Yes,1,Medium,High,"Medium High Target"
No,744.25,3,2,1,Yes,1,High,Medium,"Medium High Target"
No,937.50,4,1,1,Yes,1,High,Medium,"Medium High Target"
Yes,954.50,3,1,2,No,1,High,Medium,"Medium High Target"
No,953.25,5,1,1,Yes,1,Medium,High,"Medium High Target"
No,845.75,3,1,2,No,1,Medium,High,"Medium High Target"
No,972.25,5,4,3,Yes,1,High,Medium,"Medium High Target"
No,1097.25,5,2,1,Yes,1,High,Medium,"Medium High Target"
No,681.50,5,2,1,Yes,1,Medium,High,"Medium High Target"
No,1148.75,5,2,1,Yes,1,High,Medium,"Medium High Target"
No,1218.00,5,2,2,Yes,1,Medium,High,"Medium High Target"
No,1099.50,4,2,1,Yes,1,Medium,High,"Medium High Target"
No,1191.00,1,2,1,Yes,1,Medium,High,"Medium High Target"
No,1089.75,3,2,2,Yes,1,Medium,High,"Medium High Target"
No,1151.50,3,1,1,Yes,1,Medium,High,"Medium High Target"
No,1127.25,1,1,1,Yes,1,Medium,High,"Medium High Target"
No,1258.00,4,1,1,Yes,1,Medium,High,"Medium High Target"
No,965.00,2,1,2,No,1,Medium,High,"Medium High Target"
No,1205.00,4,1,1,Yes,2,High,Medium,"Medium High Target"
No,1502.50,5,2,3,No,2,Medium,High,"Medium High Target"
No,1217.25,6,2,2,Yes,1,Medium,High,"Medium High Target"
No,1038.75,2,2,1,Yes,2,Medium,High,"Medium High Target"
No,779.50,3,3,1,Yes,1,High,Medium,"Medium High Target"
No,1345.75,2,2,2,Yes,1,Medium,High,"Medium High Target"
No,860.75,3,2,1,No,1,High,Medium,"Medium High Target"
No,700.50,4,1,2,No,1,Medium,High,"Medium High Target"
No,1030.25,4,1,1,No,1,Medium,High,"Medium High Target"
No,1409.50,3,1,1,No,1,High,Medium,"Medium High Target"
No,1386.75,5,4,1,Yes,2,High,Medium,"Medium High Target"
No,1130.00,3,3,1,Yes,1,Medium,High,"Medium High Target"
No,1150.00,3,2,2,No,1,Medium,High,"Medium High Target"
No,1119.25,5,1,1,Yes,1,Medium,High,"Medium High Target"
No,841.00,6,1,1,No,1,High,Medium,"Medium High Target"
No,766.25,5,2,2,No,1,Medium,High,"Medium High Target"
No,1185.25,5,2,1,No,2,Medium,High,"Medium High Target"
No,799.50,6,3,1,No,1,Medium,High,"Medium High Target"
No,836.25,3,1,2,No,1,Medium,High,"Medium High Target"
No,684.75,4,2,2,No,1,Medium,High,"Medium High Target"
No,1017.50,4,1,2,Yes,1,Medium,High,"Medium High Target"
No,884.25,4,1,2,No,1,High,Medium,"Medium High Target"
No,976.25,3,3,2,Yes,1,Medium,High,"Medium High Target"
No,911.50,3,1,1,Yes,1,Medium,High,"Medium High Target"
No,942.00,5,3,1,No,1,Medium,High,"Medium High Target"
No,1130.75,2,2,1,Yes,1,Medium,High,"Medium High Target"
No,1156.50,4,2,1,Yes,1,High,Medium,"Medium High Target"
No,1071.00,4,2,1,Yes,1,High,Medium,"Medium High Target"
No,922.75,3,2,2,No,1,High,Medium,"Medium High Target"
No,956.25,2,3,1,No,1,Medium,High,"Medium High Target"
No,1143.75,3,1,1,Yes,1,Medium,High,"Medium High Target"
No,704.00,3,1,1,Yes,1,High,Medium,"Medium High Target"
No,1158.25,4,1,1,Yes,1,Medium,High,"Medium High Target"
No,699.25,4,1,1,Yes,2,Medium,High,"Medium High Target"
No,1093.25,5,2,1,Yes,1,Medium,High,"Medium High Target"
No,1045.00,5,2,1,Yes,1,Medium,High,"Medium High Target"
No,1166.75,4,2,1,Yes,1,High,Medium,"Medium High Target"
No,905.00,6,3,1,No,1,Medium,High,"Medium High Target"
No,864.25,3,2,2,Yes,1,Medium,High,"Medium High Target"
No,1005.75,5,1,1,No,1,High,Medium,"Medium High Target"
No,1074.25,3,3,1,No,2,Medium,High,"Medium High Target"
No,1042.25,4,2,2,Yes,2,Medium,High,"Medium High Target"
No,1067.00,4,2,2,No,1,High,Medium,"Medium High Target"
No,1017.00,4,1,1,Yes,1,High,Medium,"Medium High Target"
No,1204.25,5,2,1,Yes,1,Medium,High,"Medium High Target"
No,1092.25,4,2,2,Yes,1,Medium,High,"Medium High Target"
No,1258.50,3,2,1,Yes,1,Medium,High,"Medium High Target"
No,1079.50,5,2,1,No,1,Medium,High,"Medium High Target"
No,949.00,1,1,1,Yes,1,Medium,High,"Medium High Target"
No,1022.00,6,1,1,No,1,Medium,High,"Medium High Target"
No,1016.75,2,2,1,No,1,Medium,High,"Medium High Target"
No,1173.25,1,2,1,No,1,Medium,High,"Medium High Target"
No,787.00,3,3,2,Yes,1,High,Medium,"Medium High Target"
No,875.00,4,1,1,Yes,1,Medium,High,"Medium High Target"
No,869.00,3,2,1,Yes,1,Medium,High,"Medium High Target"
No,1065.50,3,2,1,No,1,High,Medium,"Medium High Target"
No,1022.75,3,1,1,Yes,1,Medium,High,"Medium High Target"
No,1105.75,3,2,2,Yes,1,High,Medium,"Medium High Target"
No,871.75,6,1,1,No,2,High,Medium,"Medium High Target"
No,1180.25,3,3,1,No,1,High,Medium,"Medium High Target"
No,1151.00,5,3,2,Yes,1,Medium,High,"Medium High Target"
No,1221.25,3,2,1,Yes,1,Medium,High,"Medium High Target"
No,1031.25,2,2,1,Yes,1,Medium,High,"Medium High Target"
No,1114.00,4,1,1,Yes,2,Medium,High,"Medium High Target"
No,1324.50,4,2,1,No,1,Medium,High,"Medium High Target"
No,1165.75,4,4,1,Yes,1,High,Medium,"Medium High Target"
No,1148.50,4,2,1,Yes,1,Medium,High,"Medium High Target"
No,1474.50,3,1,1,Yes,2,Medium,High,"Medium High Target"
No,1056.25,3,2,1,No,1,High,Medium,"Medium High Target"
No,1175.50,2,3,1,No,1,Medium,High,"Medium High Target"
No,773.25,2,2,3,No,1,Medium,High,"Medium High Target"
No,969.25,5,1,1,Yes,1,High,Medium,"Medium High Target"
No,1062.50,3,3,1,Yes,1,High,Medium,"Medium High Target"
No,755.50,5,2,1,Yes,1,High,Medium,"Medium High Target"
No,1730.75,2,2,1,No,1,Medium,Medium,"Medium High Target"
No,1198.00,5,2,1,Yes,1,High,Medium,"Medium High Target"
No,1150.25,2,3,1,Yes,1,High,Medium,"Medium High Target"
No,1132.50,3,1,3,Yes,1,High,Medium,"Medium High Target"
No,950.50,4,2,2,Yes,1,Medium,High,"Medium High Target"
No,792.75,3,1,2,Yes,1,High,Medium,"Medium High Target"
No,995.00,3,1,1,Yes,1,Medium,High,"Medium High Target"
No,1276.75,3,3,2,Yes,1,High,Medium,"Medium High Target"
No,1103.75,1,2,2,Yes,2,High,Medium,"Medium High Target"
No,1129.50,5,2,1,Yes,1,Medium,High,"Medium High Target"
No,1557.25,3,1,1,Yes,1,Medium,High,"Medium High Target"
No,804.75,2,1,1,No,1,Medium,High,"Medium High Target"
No,865.75,5,3,1,No,1,Medium,High,"Medium High Target"
No,1173.75,5,3,1,No,2,High,Medium,"Medium High Target"
No,1332.00,2,2,1,No,2,Medium,High,"Medium High Target"
No,1051.50,4,1,1,No,1,Medium,High,"Medium High Target"
No,904.75,3,4,1,Yes,2,High,Medium,"Medium High Target"
No,1058.00,4,1,1,Yes,1,Medium,High,"Medium High Target"
No,1170.25,3,3,1,No,2,Medium,High,"Medium High Target"
No,1106.50,4,1,1,Yes,1,Medium,High,"Medium High Target"
No,1048.25,3,4,2,Yes,1,Medium,High,"Medium High Target"
No,1129.25,3,1,1,Yes,1,Medium,High,"Medium High Target"
No,896.50,4,1,2,Yes,1,High,Medium,"Medium High Target"
No,997.00,2,2,1,Yes,1,Medium,High,"Medium High Target"
No,1123.00,4,1,1,Yes,2,Medium,High,"Medium High Target"
No,662.50,6,4,1,No,1,Medium,High,"Medium High Target"
No,1157.00,3,2,2,Yes,1,Medium,High,"Medium High Target"
No,1273.25,3,2,2,No,2,Medium,High,"Medium High Target"
No,1266.50,4,1,1,Yes,1,High,Medium,"Medium High Target"
No,1153.75,5,2,1,Yes,1,Medium,High,"Medium High Target"
No,1182.00,4,1,1,Yes,2,Medium,High,"Medium High Target"
No,1016.50,3,1,1,No,1,High,Medium,"Medium High Target"
No,1485.00,5,3,1,Yes,2,High,Medium,"Medium High Target"
No,747.25,4,2,1,Yes,1,Medium,High,"Medium High Target"
Yes,1293.00,3,1,1,Yes,2,Medium,High,"Medium High Target"
